"establishment_id","name","address","zip_code","owner","license_number","license_type","most_recent_license_date","establishment_type","status","restaurant_complexity_level","review_frequency_in_days","address_id","lat","lon"
"1962","Cambridge Towers","19101 Evergreen Ave.","48219","Detroit Area Agency on Aging","073376","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"500","103246","42.4305292558228","-83.2397697170291"
"1963","Plymouth Educational Center","1460 Forest Ave. E.","48207","Jessie Kilgore","038632","Fixed Establishment","5/5/2022","Non-Public School","Open",,"180","260385","42.3601264944644","-83.0475060577776"
"1964","Club Panacea","205 Congress W.","48226","Eric Calado","038634","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"180","290458","42.3289736874882","-83.0481152582908"
"1965","The Blend","249 Congress St. W.","48226","Gary H. Rumpp","038635","Fixed Establishment","4/28/2006","Food Service Establishment","Permanently Closed",,"150",,,
"1966","Motor City Clubhouse","2670 Chalmers","48215","N.E. Guidance Center","038851","Fixed Establishment","4/28/2009","Food Service Establishment","Open",,"150","539328","42.3828007583394","-82.9501758274981"
"1967","Sherwood Grill & Coney","6575 McNichols E.","48212","Alfred Vuktilaj","038894","Fixed Establishment","5/1/2009","Food Service Establishment","Permanently Closed",,"150","536422","42.4194986084318","-83.0336350857792"
"1968","A-1 Bar-B-Que","13803 Seven Mile Rd. W.","48235","A-1 Bar-B-Que, Inc.","057659","Fixed Establishment","4/18/2011","Food Service Establishment","Permanently Closed",,"335","351294","42.4307707451582","-83.1832660264677"
"1969","All Star Services","1600 Grand Blvd. E.","48211","J.R. SMITH ","037625","Other",,"LHD - Vending","Open",,"180","348458","42.378383356619","-83.0293730541504"
"1970","Al-Salaam Restaurant, Inc.","15736 Warren W.","48228","Hasan Al-Zergani","039127","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","214017","42.3437935451354","-83.1994778574933"
"1971","Mark's Motown Coney Island","8528 Van Dyke Ave.","48213","Vincent Nikollaj","039136","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"150","540444","42.3912647441638","-83.0222863227812"
"1972","Arty Art's Eats & Treats","17348 Woodward Ave.","48203","ARTHUR TURNER","039137","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","472508","42.4186800387413","-83.105362759904"
"1973","Najeeb Restaurant","524 Seven Mile Rd. W.","48203","Roni Hermez","039138","Fixed Establishment","4/2/2010","Food Service Establishment","Permanently Closed",,"150",,,
"1975","Boulevard Cafe","2808 Grand Blvd. W.","48202","Zef Ljuljojuraj","039141","Fixed Establishment","4/27/2015","Food Service Establishment","Permanently Closed",,"150","365054","42.3661418449269","-83.083349885628"
"1976","CANTEEN","8551 GREENFIELD","48228","CANTEEN CORPORATION","037629","Other",,"LHD - Vending","Temporarily Closed",,"180","404381","42.3555807368287","-83.2006249624714"
"1977","CARE","2501 Grand Blvd. W.","48208","Food and Friendship Program","039145","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","348717","42.3630623348578","-83.0937142103085"
"1978","Chewz-A-Snack","6445 Vernor E.","48207","Steve Shaw","037631","Other",,"LHD - Vending","Open",,"180","349657","42.3560287541367","-83.0154720012472"
"1979","NEW ESTABLISHMENT NO NAME","18949 WYOMING","48221","JAMES WILLIAMS","PR112912","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","538704","42.4302706936277","-83.1612233995368"
"1981","DON'S VENDING","400 MACK AVE","48201","D HESSE","037632","Other","4/12/2022","LHD - Vending","Permanently Closed",,"180","539622","42.3479429243174","-83.0521711575029"
"1982","Dragon Star All Meat Halal","17022 Warren Ave. W.","48228","Michael Hamade","039153","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","507071","42.4055984091551","-82.930234394282"
"1983","Dynasty Express NY Style Chinese Food","20622 Joy Rd.","48228","Xiu Zheng","039154","Fixed Establishment","4/24/2008","Food Service Establishment","Permanently Closed",,"150","539107","42.357703265711","-83.2426207559233"
"1984","Nick's Coney Island","14535 Puritan","48227","Nick's Coney Island West Side,","049595","Fixed Establishment",,"Food Service Establishment","Open",,"180","501525","42.4088281775247","-83.1888844562874"
"1985","Food Exchange (Harvey's Fabulous Foods)","8451 Harper Ave. ","48205","Bruce E. Harvey","039168","Fixed Establishment",,"Food Service Establishment","Open","High","150","225176","42.389987785727","-83.0168384489359"
"1986","Four Star Vending","5700 Russell","48211","Jim Michels","037637","Other",,"LHD - Vending","Open",,"180","349507","42.3677220592845","-83.0521183536564"
"1988","Greenfield Deli","13573 Greenfield","48227","Greenfield Deli, Inc.","039173","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","137079","42.3860165227122","-83.1984997317991"
"1989","Motown Chicken & Deli","7145 Fort St. W.","48209","Zef Rasi","039191","Fixed Establishment","5/22/2014","Food Service Establishment","Open",,"335","4217","42.3025596811893","-83.112287807067"
"1990","Agave","4265 Woodward Ave.","48201","Chris Mugianis","039193","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","252213","42.3523987175962","-83.0616155211267"
"1991","Mama's, Inc.","14620 Eight Mile Rd. E.","48205","Violeta Vickie Juncaj","078343","Fixed Establishment","4/26/2016","Food Service Establishment","Open","High","150","183199","42.4493274619892","-82.973143323408"
"1992","Domino's Pizza","17140 Warren Ave. E.","48224","East Warren Pizza, LLC","072450","Fixed Establishment","6/11/2021","Food Service Establishment","Permanently Closed",,"335","333701","42.4061961561067","-82.928782212323"
"1993","Jamaica, Jamaica","17550 Seven Mile Rd. W.","48235","Derrick Force Peak","063612","Fixed Establishment","4/13/2015","Food Service Establishment","Permanently Closed","High","150","352347","42.4302558799999","-83.2155837999999"
"1994","Tubby's","19120 Van Dyke Ave.","48234","Richard W. Cholak","039206","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","352720","42.4344783363088","-83.0238769565706"
"1995","Little Caesar's Pizza #168","19116 Grand River Ave.","48223","Little Caesar Enterprises, Inc","039210","Fixed Establishment","4/12/2022","Food Service Establishment","Open",,"335","352717","42.4053574326683","-83.2291694818892"
"1996","Scott United Methodist Church","10372 Chicago W.","48204","Claudette McMillan","039211","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"150","425733","42.3664130542236","-83.1627192543345"
"1997","The Limit Cocktail Lounge","15535 Eight Mile Rd. W.","48235","Rome-Joe's, LLC","055746","Fixed Establishment","4/22/2009","Food Service Establishment","Open",,"150",,,
"1998","MLK, Jr. Education Center","16827 Appoline","48235","MLK, Jr. Education Center","039220","Fixed Establishment","4/26/2022","Non-Public School","Open",,"180","94748","42.4145602872984","-83.1713507974314"
"2000","Moonlite Coney Island","17600 Mt. Elliott","48212","Malaj Luce","039222","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","538417","42.4235269408449","-83.0380250953564"
"2001","Girl Friends Soul Food","16849 Harper Ave.","48224","Kimberly L. Robinson","063595","Fixed Establishment","2/18/2009","Food Service Establishment","Permanently Closed",,"150","542578","42.4154460868319","-82.9388382953651"
"2002","East Bar-Detroit","15045 Mack Ave.","48224","Clydestar, Inc.","039226","Fixed Establishment","5/7/2021","Food Service Establishment","Permanently Closed",,"335","333589","42.3878541934921","-82.9459132986806"
"2003","Bally Total Fitness","9800 Eight Mile Rd. E.","48234","Bally Total Fitness, Intl.","039231","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"335","269434","42.4456833050844","-83.0173348658556"
"2004","STERLING SERVICES","500 GRISWOLD","48226","STERLING SERVICES","037639","Other","12/4/2006","LHD - Vending","Permanently Closed",,"180","293583","42.3295808806693","-83.0461036997145"
"2005","Subway","9500 Eight Mile Rd. E.","48238","Garet Danvers","039234","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"335","350430","42.4456634499999","-83.0163803099999"
"2006","Subway","9320 Woodward Ave.","48202","Hatem or Rose AlNazer","065881","Fixed Establishment","3/28/2022","Food Service Establishment","Open","Medium","335","350392","42.3841133099998","-83.0819930999999"
"2007","Subway #44796","1401 Beaubien","48226","Mitesh Patel","073850","Fixed Establishment","4/30/2019","Food Service Establishment","Temporarily Closed",,"155","51116","42.3364594570222","-83.0438467257035"
"2008","Ren Cen Subway Foods LLC","200 Renaissnace Center","48243","Ren Cen Subway Foods LLC","078646","Fixed Establishment","4/30/2019","Food Service Establishment","Open",,"335","347815","42.3298225399999","-83.04071807"
"201","Taqueria El Nacimiento","7400 Vernor St.W.","48209","Rodrigo A Padilla","033819","Fixed Establishment","4/26/2022","Food Service Establishment","Open",,"150","36824","42.3136204517197","-83.1223873313467"
"2010","Super Coney Island","15540 Plymouth","48227","Super Coney Island, Inc.","039246","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","487536","42.3727983257785","-83.1984202869079"
"2011","Steve's World of Food-SEMI Truck","8443 Grand River Ave.","48204","Steve Radden","220022","Mobile Food Establishment","7/3/2017","LHD - Mobile Food Establishmen","Open",,"180",,,
"2012","Tastee Freeze","9310 Woodward","48202","Central Detroit Christian CDC","039255","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"335","350390","42.3841133099998","-83.0819930999999"
"2013","Ted's Someplace Else","6200 McNichols E.","48212","Ted's Someplace Else","039257","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","349603","42.4189473489061","-83.0393885494783"
"2015","Motor City Coney & Grill","3641 Grand River Ave. W.","48208","Gjon Gojani","075789","Fixed Establishment","6/8/2022","Food Service Establishment","Open",,"150","43807","42.3425054589292","-83.0746119631122"
"2016","Wendy's ","14001 Livernois Ave.","48238","Douglas Corp. of Michigan","221963","Fixed Establishment","4/26/2022","Food Service Establishment","Open","Medium","335","68891","42.3916421793781","-83.1401102917419"
"2018","Coffey K-8","17210 Cambridge","48235","Detroit Board of Education ","039393","Fixed Establishment","6/21/2010","Public School","Open",,"150","352256","42.4324979351492","-83.2135631205736"
"2019","Papa's Pizza","14308 Gratiot Ave.","48205","Naiel Almaki","061968","Fixed Establishment",,"Food Service Establishment","Open",,"150","351445","42.4352798399999","-82.97734832"
"2021","Fort St. Eats d/b/a Johnny Noodle King","2601 Fort W.","48216","Leslie Molnar","081174","Fixed Establishment",,"Food Service Establishment","Open","Medium","150","429328","42.2700990066108","-83.1597994859901"
"2022","8 Mile Run","15500 Eight Mile Rd. E.","48205","Sharon Moore","039439","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","535530","42.449703747501","-82.9616732033389"
"2023","La Sierra","5400 Chopin","48210","Corral","076390","Fixed Establishment","9/5/2014","Food Service Establishment","Open",,,"215713","42.335473659319","-83.1361924990882"
"2024","Alvin's","5756 Cass Ave.","48202","Eugen Barbu","??","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","327079","42.3622860045757","-83.0698069553379"
"2025","The Music Lounge","16334 Grand River Ave.","48227","Luther Murphy","039453","Fixed Establishment","4/11/2011","Food Service Establishment","Temporarily Closed",,"335",,,
"2026","Palushaj's Olympia Coney Island","15425 McNichols Rd. W.","48235","Palushaj's Olympia Coney Islan","049750","Fixed Establishment","5/23/2022","Food Service Establishment","Open",,"150","143027","42.4157656727207","-83.1985745812682"
"2027","Diamond Bar","15350 Fenkell ave.","48227","John Kearney","039457","Fixed Establishment","12/4/2006","Food Service Establishment","Permanently Closed",,"335","351810","42.4017677299999","-83.19734954"
"2028","Continental Canteen","1112 Rosedale Ct.","48211","Steve Laporte","037694","Other",,"LHD - Vending","Open",,"500",,,
"2029","East End Coffee Shop","17343 Warren E.","48224","Shriley J. Maraldo","039459","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150",,,
"203","Retro's Bar Grill and Nite Life","12215 Harper Ave.","48213","Smit & Will Mill","056123","Fixed Establishment",,"Food Service Establishment","Open",,"365",,,
"2030","G.O.A.L. Adult Day Care","18960 Schaefer Hwy.","48235","Detroit Area Agency on Aging","039460","Fixed Establishment","6/22/2009","Food Service Establishment","Open",,"500","347608","42.4302527478409","-83.1801410797847"
"2031","Continental Canteen","1111 Rosedale Ct.","48211","Steve Laporte","037695","Other",,"LHD - Vending","Open",,"500","536852","42.3954128123054","-83.0768625274596"
"2032","Inner City Sub Center","8411 Forest E.","48214","Paul Taylor Jr.","039488","Fixed Establishment","12/4/2006","Food Service Establishment","Open",,"150","536581","42.3758544381227","-83.0068496318591"
"2034","Brownings Bakery & Cafe","19187 Mack Ave.","48236","Heather Griffin","039491","Fixed Establishment","5/7/2010","Food Service Establishment","Open",,"150",,,
"2035","Jackie's Mississippi Flavor","2440 Seven Mile Rd. E.","48234","","061403","Fixed Establishment","6/10/2008","Food Service Establishment","Permanently Closed","High","150","498902","42.4326844502674","-83.077217476112"
"2036","Ruby's Kitchen","2966 Woodward Ave.","48201","Janice Goffney","039493","Fixed Establishment",,"Food Service Establishment","Open",,"150","348914","42.3447834172406","-83.0558583873857"
"2037","Michigan Technical Academy","19940 Mansfield Ave.","48235","Michigan Technical Academy","039494","Fixed Establishment","4/27/2015","Non-Public School","Open",,"180","67888","42.4378612913328","-83.206041330059"
"2039","Club Millenium 2000 AKA:A Taste of Honey","11850 Morang","48224","Cheletha Lewis","039567","Fixed Establishment","12/4/2006","Food Service Establishment","Temporarily Closed",,"180","536972","42.4266619798009","-82.9506536613721"
"204","Ruiz's Drop In","5442 Vernor W.","48209","Roel F. Ruiz","033824","Fixed Establishment",,"Food Service Establishment","Permanently Closed",,"180","541666","42.3181462740633","-83.1015180635293"
"2040","Hoang Kim","16135 Warren Ave. W.","48228","Hanh Nygen","061974","Fixed Establishment","11/14/2008","Food Service Establishment","Permanently Closed",,"150",,,
"2041","Show Tym","4131 McNichols E.","48212","DeLoise Jamison","039569","Fixed Establishment","12/4/2006","Food Service Establishment",,,"335",,,
